,word,topic_id,importance,word_count
220,renewable,7,0.005714902,966
41,measure,1,0.005681894,781
13,support,0,0.0056298524,1426
73,set,2,0.005605955,801
194,transition,6,0.0055991933,512
103,public,3,0.0055922526,650
221,fund,7,0.005561198,812
195,national,6,0.0055608316,1573
74,objective,2,0.0055272067,717
104,fund,3,0.005526661,812
14,renewable,0,0.0055130757,966
75,use,2,0.0055102375,1035
222,use,7,0.0054811137,1035
159,area,5,0.005465535,1120
42,european,1,0.0054398347,734
43,develop,1,0.005424434,774
44,gas,1,0.0054215468,775
76,policy,2,0.0054161786,777
45,level,1,0.005414872,628
15,project,0,0.0054148454,1327
77,measure,2,0.005406726,781
132,new,4,0.005397552,1050
223,plan,7,0.005373005,1191
196,objective,6,0.005344916,717
160,gas,5,0.005336646,775
133,set,4,0.0053273146,801
105,programme,3,0.005317434,1047
224,new,7,0.005310767,1050
78,industry,2,0.005272683,697
16,total,0,0.005266559,606
225,target,7,0.005263705,728
17,programme,0,0.0052625462,1047
161,fund,5,0.0052478304,812
162,programme,5,0.0052414765,1047
134,programme,4,0.005237413,1047
79,research innovation,2,0.0052343626,861
18,include,0,0.005227233,1032
197,include,6,0.0052028694,1032
19,gas,0,0.0051378557,775
106,measure,3,0.005125496,781
163,policy,5,0.005122008,777
107,set,3,0.0051022097,801
198,production,6,0.0051009944,689
164,increase,5,0.005028102,898
108,energy efficiency,3,0.00502293,690
226,gas,7,0.0050222,775
199,use,6,0.005021308,1035
165,total,5,0.0050168424,606
46,programme,1,0.0050087967,1047
47,new,1,0.004975729,1050
227,area,7,0.0049617304,1120
109,research innovation,3,0.0049591595,861
48,policy,1,0.0049407384,777
20,energy efficiency,0,0.004915057,690
166,measure,5,0.00491433,781
110,increase,3,0.004905043,898
21,country,0,0.0048984275,444
200,electricity,6,0.0048772153,1322
201,fund,6,0.0048068725,812
135,gas,4,0.004798537,775
22,low,0,0.004796408,679
228,climate,7,0.0047952794,1068
167,source,5,0.0047468315,745
229,price,7,0.004736331,930
202,funding,6,0.0047213016,569
111,production,3,0.0047123046,689
49,transition,1,0.004705285,512
230,research innovation,7,0.004689687,861
168,plan,5,0.004688949,1191
136,storage,4,0.004638505,664
137,develop,4,0.0046214685,774
112,use,3,0.004609327,1035
80,fund,2,0.0045624115,812
81,target,2,0.004531127,728
50,market,1,0.004529506,711
82,market,2,0.0045188875,711
203,market,6,0.0044967216,711
51,industry,1,0.0044951495,697
169,renewable,5,0.004492468,966
170,production,5,0.004492091,689
171,relate,5,0.004489718,583
231,source,7,0.0044374163,745
138,low,4,0.0044242297,679
113,objective,3,0.004398214,717
23,nuclear,0,0.0043977997,304
204,european,6,0.00438383,734
52,priority,1,0.0043784077,489
232,measure,7,0.004370663,781
233,cost,7,0.004369336,629
24,investment,0,0.0043641515,811
139,price,4,0.004354995,930
83,develop,2,0.004350773,774
53,set,1,0.004348213,801
54,competitiveness,1,0.004336693,599
25,eu,0,0.004332178,553
55,increase,1,0.0043304837,898
56,production,1,0.004330327,689
140,cost,4,0.004319387,629
234,promote,7,0.004316569,564
26,generation,0,0.004308053,341
141,total,4,0.0042988914,606
84,low,2,0.004288652,679
142,market,4,0.004279945,711
172,climate,5,0.0042499606,1068
85,public,2,0.0042472915,650
235,competitiveness,7,0.0042351885,599
27,high,0,0.0042322776,541
114,industry,3,0.0042282003,697
205,business,6,0.004223445,575
236,year,7,0.0042168354,536
115,relate,3,0.0042117457,583
206,target,6,0.004184804,728
237,industry,7,0.00417114,697
173,research innovation,5,0.004169769,861
57,research development,1,0.004165758,528
143,investment,4,0.00415201,811
86,renewable,2,0.004122483,966
58,include,1,0.004115906,1032
59,business,1,0.0041115237,575
144,source,4,0.004098427,745
116,european,3,0.004094253,734
174,promote,5,0.0040676803,564
87,storage,2,0.004035584,664
88,cooperation,2,0.004025328,436
117,target,3,0.0040239003,728
118,price,3,0.0040209405,930
175,fuel,5,0.0039881817,645
238,relate,7,0.0039779823,583
145,funding,4,0.003974141,569
207,level,6,0.0039713453,628
119,low,3,0.003970232,679
176,use,5,0.0039652437,1035
208,measure,6,0.0039419723,781
209,transport,6,0.0039308886,582
146,fuel,4,0.003920701,645
177,storage,5,0.0039175367,664
28,market,0,0.0039157365,711
147,fund,4,0.003911908,812
178,cost,5,0.0039114165,629
179,target,5,0.0038966276,728
148,measure,4,0.0038401298,781
239,business,7,0.0038194037,575
149,year,4,0.0037915052,536
29,new,0,0.003768845,1050
89,transition,2,0.0037600072,512
